contrast_0,contrast_45,contrast_90,contrast_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,correlation_0,correlation_45,correlation_90,correlation_135,energy_0,energy_45,energy_90,energy_135,mean_h,mean_s,mean_v,skew_h,skew_s,skew_v,entropy_h,entropy_s,entropy_v,std_h,std_s,std_v,label
173.84480490523967,0.805667249284075,0.8922918174066221,0.15605787323294146,221.59934452634758,0.7719003827063109,0.8629521295015992,0.14910119871433247,48.91305462653288,0.7946524714944477,0.9696632675624637,0.15297130058258443,173.84480490523967,0.805667249284075,0.8922918174066221,0.15605787323294146,0.626993729384075,0.09824860023824095,0.9159080821915597,-8.97945204473444,5.156685503885001,-5.116158904540318,15.930705078554535,15.777227377196137,15.926207776791797,0.04674986539626769,0.07298183714884746,0.10675794160117798,0
63.00453734671126,0.8650462200954225,0.9226824633861525,0.16660636579115187,136.79104260578742,0.7960551233852106,0.8325160421437741,0.14793446031502183,91.13353400222965,0.8433361349510506,0.8881340060081088,0.16084292439703218,63.00453734671126,0.8650462200954225,0.9226824633861525,0.16660636579115187,0.5665690665982908,0.02453240751810157,0.9396122274509808,-2.9339760677105247,8.831609117738013,-5.04802026048458,13.75571023950364,13.190363355380473,13.811460523045742,0.149126950319152,0.049179592607991186,0.07693308657576542,0
89.05238573021182,0.8377140655162139,0.9595299524210681,0.17616901606864663,106.95668952248855,0.7960176317019239,0.9515376037237292,0.16195762747838233,23.898751393534,0.8573966271726565,0.9891415951677303,0.17987772466738533,89.05238573021182,0.8377140655162139,0.9595299524210681,0.17616901606864663,0.5985184600963261,0.19256174327926326,0.8589059529411763,-4.336086530421553,5.597002422804044,-4.171040922373035,13.813776252795197,13.791269484825682,13.794408418139465,0.033290128642267776,0.04950516560307118,0.14628043305274047,0
106.45013377926422,0.8357028642727955,0.9308601244186306,0.1436545854065513,149.7270500329974,0.777068939523605,0.9029782459248124,0.1289656360096822,31.965484949832774,0.8353593178944753,0.9792393343037242,0.14316231816534566,106.45013377926422,0.8357028642727955,0.9308601244186306,0.1436545854065513,0.5983269544853315,0.16859969640126712,0.8410577176470587,-6.683743013407641,4.919780250708708,-3.7907405208792353,13.81212929248091,13.777835162039553,13.802779288705777,0.04354989629746558,0.054253409192168846,0.1183311168303209,0
172.69275362318842,0.8116682732509637,0.8833583149400295,0.20527472818769016,308.61706244896595,0.7592899422015469,0.7921394086359563,0.18738133106472737,72.7471906354515,0.8136418578541468,0.9508453180165017,0.20720622759926874,172.69275362318842,0.8116682732509637,0.8833583149400295,0.20527472818769016,0.6180977546154418,0.0833269878559388,0.8582320901960784,-5.207486237562137,5.467911563051058,-4.667438088680354,13.812071790002687,13.627052825428478,13.804733534989486,0.047175625883206604,0.07243077442942111,0.10968351516242268,0
64.75030100334448,0.8182358485069489,0.9199466070972158,0.17452737147848604,132.17226876656864,0.7569663647041794,0.8370044242814055,0.15642490419443195,54.3281828316611,0.809935703017864,0.9328214981250452,0.17337074104202188,64.75030100334448,0.8182358485069489,0.9199466070972158,0.17452737147848604,0.6001705673348188,0.2376600549643891,0.8461609294117654,-4.866970371070712,6.033749994461459,-5.445500303143092,13.815073210503002,13.797211035717002,13.807638462708937,0.017196248555588874,0.05277469199142295,0.09191407509312709,0
110.18089186176141,0.8153376208576408,0.9415204830800331,0.17297986083407407,147.23155221977382,0.7690208740421761,0.9220848614606558,0.15859740384734936,57.975228539576364,0.8255501713742261,0.9692250088160738,0.175758626545198,110.18089186176141,0.8153376208576408,0.9415204830800331,0.17297986083407407,0.5941657115824709,0.2340867052898706,0.8709159333333332,-7.253788634978931,4.95799815848511,-4.26209146102993,13.814107381912411,13.79213359222921,13.79758404866004,0.028422663191587427,0.057777981700505396,0.13852279180025145,0
111.85820512820511,0.8091979043020212,0.9399147806700188,0.13422749834133152,138.51604568181565,0.7604392548491414,0.9257957944190591,0.12221768777839331,82.01313266443701,0.8181556860354361,0.9559557573823676,0.13688421720276658,111.85820512820511,0.8091979043020212,0.9399147806700188,0.13422749834133152,0.5994872404558008,0.11643988963635345,0.8172839450980389,-4.109424127335041,4.1335895636077185,-3.400517294425616,13.810653470836167,13.706476547089286,13.799068894785055,0.054585108395503436,0.06670461766795703,0.13011247695948722,0
121.68347826086956,0.8975014749264856,0.9299814636748123,0.20893952939343188,165.63854990436354,0.8365445179871605,0.9048999793793537,0.19413517315287213,30.676053511705682,0.8696371591038475,0.9823357243748152,0.19985499535181428,121.68347826086956,0.8975014749264856,0.9299814636748123,0.20893952939343188,0.626758371738069,0.08313062221768078,0.9596672000000002,-2.609001565377518,6.71549962792887,-5.477541060333482,13.81444541021711,13.602586585560914,13.806561174434536,0.028321119132158564,0.07948232521527343,0.10974861215556718,0
138.30614269788182,0.8421566717859873,0.9275297130896887,0.1384336084153054,160.65746468160313,0.7461947592783582,0.9159601598254837,0.1195773984971513,53.54762541806019,0.7837484701187173,0.9719208410139836,0.12504579584631093,138.30614269788182,0.8421566717859873,0.9275297130896887,0.1384336084153054,0.6096069048592015,0.07448313325991643,0.836928349019608,-4.869672238240017,5.729793688846847,-3.3529317897785003,13.812086778125833,13.677751082553785,13.801484470368901,0.04672915293915788,0.05349345074535869,0.12399074241716782,0
152.17584169453735,0.8917494151248362,0.9023399225450209,0.20599354052903213,160.71309045760117,0.8329096172735158,0.8971204484794699,0.19022773238620494,33.991137123745816,0.8662305415723891,0.9781765105762369,0.19743612043268635,152.17584169453735,0.8917494151248362,0.9023399225450209,0.20599354052903213,0.6326084781293736,0.09287194389686398,0.939946462745098,-4.7973682900078884,7.288323364930021,-4.920200258296369,13.814671599069808,13.705633612344398,13.805629829054904,0.024989735511926573,0.06138243736626473,0.11411864081656765,0
137.2308695652174,0.8656077505971369,0.8399689313514382,0.35766094530916487,170.38661759935573,0.8251709873225026,0.8018744677200563,0.3320204267813932,53.41715719063545,0.8738948017030607,0.9376932528673542,0.3594394765426389,137.2308695652174,0.8656077505971369,0.8399689313514382,0.35766094530916487,0.6235641853685209,0.0643531871364471,0.9550489725490197,-8.176787094981556,6.9957225080892655,-6.340016176736285,13.809283493940844,13.621466500478837,13.811688695052089,0.05402661997862087,0.06011693780511137,0.07498042380935586,0
103.00789297658864,0.871093237228906,0.934960386205735,0.13643493644824042,146.50736568942182,0.7806896911095296,0.9076196383852649,0.11693325679528381,47.39095875139353,0.8198407715050036,0.9700437032838058,0.12394522360373895,103.00789297658864,0.871093237228906,0.934960386205735,0.13643493644824042,0.6093640176400463,0.06106296360819544,0.867698749019608,-5.162281099821151,6.830179298264329,-4.137517017061688,13.810081183706567,13.620126627195587,13.804684592680301,0.05704696757640643,0.05738857417625456,0.11158974959513851,0
183.16724637681156,0.8415141985308922,0.8917489031003095,0.1962642387403365,121.56982584087429,0.7833340154166744,0.9283548617455146,0.17987199846476717,77.64395763656633,0.8219356423687338,0.9541108617659819,0.1891796209174468,183.16724637681156,0.8415141985308922,0.8917489031003095,0.1962642387403365,0.6188872745891377,0.11574079997851489,0.8712767607843135,-6.068582359984219,6.183904796781996,-4.569168734817127,13.813402062093417,13.724802052541945,13.801731403188425,0.03705307298261506,0.06581295225886598,0.1231458028612029,0
149.47471571906354,0.8140489131102905,0.9194047798471802,0.1095245163132673,177.9072829162985,0.723774381105702,0.9041864414902913,0.09314799780619133,39.13986622073578,0.7699049934677867,0.978869855247817,0.10074024682879255,149.47471571906354,0.8140489131102905,0.9194047798471802,0.1095245163132673,0.6074547786846622,0.07525793428846508,0.8519817372549019,-4.447580398209626,6.362690700940066,-3.7737330330026357,13.81017660971397,13.615575587049088,13.802596600358736,0.05729881993695648,0.06942690527888525,0.119815870457838,0
124.39228539576365,0.839719587777457,0.8988643930453603,0.14085037910749748,126.10687799912752,0.7698698880793128,0.897639454611111,0.12254832923200916,59.80862876254181,0.8118388300932701,0.9513339359785858,0.13203504005774255,124.39228539576365,0.839719587777457,0.8988643930453603,0.14085037910749748,0.6126296383729115,0.07790464670127993,0.8967574823529417,-3.85616722526071,4.778064631107169,-5.0015178755778145,13.81215552981321,13.715147903476026,13.807706582548864,0.04711778951096725,0.04190572953604328,0.09818948627147718,0
138.78809364548496,0.8333089453292728,0.9106958805426831,0.1540116647224307,195.0063086542656,0.7705747130732485,0.8747643585567646,0.13861383677035674,33.47851727982163,0.8243012297446456,0.9784396320701821,0.15246316509235808,138.78809364548496,0.8333089453292728,0.9106958805426831,0.1540116647224307,0.638569390255394,0.10212256755296016,0.861517023529412,-5.8240416740043806,6.071234224789422,-4.752545535170526,13.814452934060608,13.724987252031681,13.803488762736302,0.02767295795698838,0.05768346529490581,0.11389454037583886,0
166.61562987736897,0.868814972050248,0.8654449233718258,0.32871141909134705,127.79659064216287,0.8232282114741845,0.8971285260219922,0.30397252425819976,103.57041248606464,0.8640753549636313,0.916363088287989,0.32459576763147474,166.61562987736897,0.868814972050248,0.8654449233718258,0.32871141909134705,0.621449537846285,0.08078502451735768,0.9187514862745096,-7.436141212379994,6.895583604094177,-6.331998227898592,13.814293872757313,13.688690816171523,13.806884198108106,0.027569187270190722,0.05746485002569816,0.10126732507638124,0
