contrast_45,homogeneity_45,correlation_45,energy_45,label
221.59934452634758,0.7719003827063109,0.8629521295015992,0.14910119871433247,0
136.79104260578742,0.7960551233852106,0.8325160421437741,0.14793446031502183,0
106.95668952248855,0.7960176317019239,0.9515376037237292,0.16195762747838233,0
149.7270500329974,0.777068939523605,0.9029782459248124,0.1289656360096822,0
308.61706244896595,0.7592899422015469,0.7921394086359563,0.18738133106472737,0
132.17226876656864,0.7569663647041794,0.8370044242814055,0.15642490419443195,0
147.23155221977382,0.7690208740421761,0.9220848614606558,0.15859740384734936,0
138.51604568181565,0.7604392548491414,0.9257957944190591,0.12221768777839331,0
165.63854990436354,0.8365445179871605,0.9048999793793537,0.19413517315287213,0
160.65746468160313,0.7461947592783582,0.9159601598254837,0.1195773984971513,0
160.71309045760117,0.8329096172735158,0.8971204484794699,0.19022773238620494,0
170.38661759935573,0.8251709873225026,0.8018744677200563,0.3320204267813932,0
146.50736568942182,0.7806896911095296,0.9076196383852649,0.11693325679528381,0
121.56982584087429,0.7833340154166744,0.9283548617455146,0.17987199846476717,0
177.9072829162985,0.723774381105702,0.9041864414902913,0.09314799780619133,0
126.10687799912752,0.7698698880793128,0.897639454611111,0.12254832923200916,0
195.0063086542656,0.7705747130732485,0.8747643585567646,0.13861383677035674,0
127.79659064216287,0.8232282114741845,0.8971285260219922,0.30397252425819976,0
166.62763280052795,0.8883608977572667,0.8827271572691853,0.24580231208629588,0
123.93199181217211,0.8095691104186485,0.9180501800553538,0.15350323756852485,0
229.6887394995582,0.8454119573327072,0.873761462556271,0.17306682154698647,0
140.943356338296,0.7853784325881317,0.9260234068514045,0.13077037659279417,0
171.3954541895505,0.8452273114815034,0.8087581424718873,0.2650288437762092,0
82.86860325947137,0.714971919012777,0.9231709184656386,0.10976893465415563,0
194.48277983467744,0.7713430117293621,0.8469160516404842,0.15768407864161482,0
219.5047818257067,0.7830455972684751,0.8120856490418711,0.1426770247529496,0
222.73813492019104,0.6901622510231864,0.8814993783196635,0.08325561300838193,0
254.73362714063603,0.7499002161305397,0.8557585989713465,0.1129994381084229,0
155.21670898535814,0.7658079688794717,0.8808276564200436,0.13147517575121268,0
150.99287480005822,0.8313965545733799,0.8832562882388773,0.1936836145993083,0
148.22764846030805,0.7934827916224445,0.8984896208319872,0.13266276662918602,0
173.15938300466442,0.7465961379888972,0.8954734573495283,0.15146827476804006,0
150.62052997170053,0.8207377097446261,0.9213045336400866,0.17835578544239544,0
294.27952707464124,0.8170074611250417,0.8465889464771112,0.19981201217577232,0
184.97680115434952,0.8264949426217179,0.899316905107032,0.20633679904227029,0
163.39655037415693,0.8012690666021891,0.8752891256703267,0.16169905548984756,1
184.76490195859105,0.8131369115262308,0.8408144430868194,0.21230242154042347,1
96.09601682307805,0.704601646266949,0.9260261625289588,0.08129286989230317,1
63.85665708437267,0.8130087702890693,0.8981599873759594,0.36032765981129633,1
103.74656883032628,0.7872675576534498,0.9291552879024461,0.189128826281965,1
217.4669187145558,0.7436579717719126,0.7071128851923595,0.16235668157176777,1
159.59724164159235,0.7468824318300494,0.8706622717930398,0.1316206722087989,1
145.95710338810525,0.8019976828479602,0.7979850996665049,0.19809026828576518,1
84.23508685585172,0.7683623675250908,0.928622953383464,0.12561382737266652,1
189.41345175109905,0.72895811498424,0.8482807884471493,0.10346901672932952,1
254.95456426661895,0.7639490142069272,0.8747423160292979,0.1653380988539866,1
205.3139674052863,0.8220559667411136,0.8769121528666466,0.24349818060549072,1
152.74470084227247,0.8187656977175866,0.9140739039264014,0.2081778610362745,1
216.24414715719067,0.8208265387146771,0.877213064629347,0.21839449440902634,1
197.01157705171084,0.7910740547468004,0.8275790648825184,0.15998485730752202,1
85.68686032594714,0.7862640090758419,0.8763327125809887,0.21791178077231585,1
317.2151653784633,0.8049823680436177,0.8423241206459473,0.14398373648479557,1
134.30930302793033,0.8563255039073449,0.8726800118650856,0.20861748375938519,1
144.2768649120256,0.7232501066720183,0.8965560085152505,0.11686854847333444,1
220.21592599635352,0.9059103391133168,0.8321246418148687,0.507525212351043,1
136.40372031632756,0.7642671046391345,0.8714433675207414,0.22043262667142322,1
127.34980593058243,0.8370385179371533,0.8936036004990335,0.17241695322762315,1
110.80510285119854,0.7482594712893399,0.9047548365071209,0.12417106856851597,1
131.09964094361362,0.8023013536513903,0.8623540931993552,0.18325407597968824,1
106.62639120367783,0.8088015393097214,0.9207212972149966,0.23394826264951385,1
241.26451605686736,0.8000174257454231,0.8374814573377742,0.1456217838601901,1
125.59293520206711,0.7892436231780728,0.803974405669523,0.1660636063720479,1
166.40983881612064,0.81610441958757,0.8651175260556003,0.15784294280868014,1
171.1858815896914,0.7682624891491294,0.8393995433021483,0.17854071806551708,1
129.99675618840953,0.8556409635077622,0.8287548768102764,0.2198031184301311,1
152.06001051442377,0.8724709734429187,0.8391594118160186,0.23831146112905519,1
133.0098097336719,0.7697312584662019,0.8858658307550159,0.20449137279509935,1
99.92946387624302,0.8312187287167924,0.8612496936149486,0.19144751924630604,1
241.7245556537399,0.7813260300577383,0.819558957908377,0.17261194195635712,1
79.60082101989912,0.8649417518939287,0.8761843733932874,0.28691269766802246,1
175.41584546034161,0.933957880095771,0.9123695019404854,0.9149747098298476,2
131.45586738403375,0.8728280288394444,0.85947344708736,0.33427966874513904,2
115.34759119025514,0.799554183137692,0.8961446226949618,0.155009835597679,2
145.05620742497285,0.8684791551811125,0.8671035254371899,0.307989784678829,2
191.8949116900258,0.7624643686002062,0.8609696012941537,0.1094636282170892,2
140.15682151206363,0.7202520482787731,0.8714176608886846,0.0925143145303276,2
196.9144752295836,0.8164036443065472,0.8774913666019563,0.22761704204172833,2
71.91940806031253,0.7673552236840065,0.9421640363355048,0.206188869818239,2
